name,probability
rublev a.,0.05282180832131048
norrie c.,0.04628245704279193
tsitsipas s.,0.04570820818221547
fritz t.,0.03737556479037418
ruud c.	,0.036091332995628875
zverev a.,0.03487866969250307
alcaraz c.,0.08070561358746031
medvedev d.,0.06962941830499454
djokovic n.,0.06857539355540405
sinner j.,0.05534149768369173
rublev a.,0.05280639024807795
norrie c.,0.04632698627736528
tsitsipas s.,0.04574590752300961
fritz t.,0.03735591619040229
ruud c.	,0.03599561741282433
zverev a.,0.034937859166399354
alcaraz c.,0.08076332739599752
medvedev d.,0.06977683696009065
djokovic n.,0.0685462946503998
sinner j.,0.05542088541137153
rublev a.,0.052837149411657305
norrie c.,0.04638525995283519
tsitsipas s.,0.04578453955866785
fritz t.,0.037415616357134356
ruud c.	,0.03602218464801207
zverev a.,0.034875468814168024
alcaraz c.,0.08076965473385475
medvedev d.,0.06967292220415329
djokovic n.,0.06858074755651479
sinner j.,0.05540632488931409
rublev a.,0.052824330321508184
norrie c.,0.046341738783969744
tsitsipas s.,0.045774115945011365
fritz t.,0.03749066365070745
ruud c.	,0.036065111748863996
zverev a.,0.03490111008540302
alcaraz c.,0.0807774864030136
medvedev d.,0.0697602514833075
djokovic n.,0.06851896143197503
sinner j.,0.05532603299841318
rublev a.,0.052831894184044645
norrie c.,0.04634760425705375
tsitsipas s.,0.04574521962456541
fritz t.,0.03727285352548641
ruud c.	,0.03593727152239553
zverev a.,0.03487779928167104
alcaraz c.,0.08084734327567726
medvedev d.,0.06973704208025648
djokovic n.,0.06856813343617647
sinner j.,0.055406006352268056
rublev a.,0.052795230935091676
norrie c.,0.04635668181185222
tsitsipas s.,0.04575582958885373
fritz t.,0.03744759354018385
ruud c.	,0.03602663968561735
zverev a.,0.03490986561421247
alcaraz c.,0.08078668772883235
medvedev d.,0.06969854716773655
djokovic n.,0.06853576490393377
sinner j.,0.055341181465732234
rublev a.,0.05282782538932282
norrie c.,0.04634421188743769
tsitsipas s.,0.045751641422847426
fritz t.,0.03728851457443123
ruud c.	,0.03598417111249926
zverev a.,0.03484232422648158
alcaraz c.,0.0808298955081986
medvedev d.,0.06973760098892566
djokovic n.,0.06855014079526651
sinner j.,0.05540072728834819
rublev a.,0.05281372552160274
norrie c.,0.04635021119226441
tsitsipas s.,0.04572279627539202
fritz t.,0.03743450921176514
ruud c.	,0.03602064722368768
zverev a.,0.03494940977797114
alcaraz c.,0.08076175714262421
medvedev d.,0.06969076964691089
djokovic n.,0.06854839766621493
sinner j.,0.055351869780212046
rublev a.,0.05281993548573784
norrie c.,0.04634770177936117
tsitsipas s.,0.04577710628907646
fritz t.,0.03731779421400871
ruud c.	,0.035997479431748185
zverev a.,0.03484068304334612
alcaraz c.,0.08082013189618889
medvedev d.,0.06972385104976639
djokovic n.,0.0685196470325775
sinner j.,0.0554031711790602
rublev a.,0.05286104314841107
norrie c.,0.04638396096353696
tsitsipas s.,0.045739059543094575
fritz t.,0.037406182785069075
ruud c.	,0.03596952218878125
zverev a.,0.03487528624473803
alcaraz c.,0.0808118623227904
medvedev d.,0.06967148650870433
djokovic n.,0.06851929558648379
sinner j.,0.05541072557307355
rublev a.,0.05283925827658235
norrie c.,0.04635546585088245
tsitsipas s.,0.04574832981683724
fritz t.,0.03739839745071256
ruud c.	,0.03599620194755083
zverev a.,0.03494594221115219
alcaraz c.,0.08078161804798441
medvedev d.,0.06974631789521066
djokovic n.,0.0685364034100514
sinner j.,0.05535414487412883
rublev a.,0.052845061668063256
norrie c.,0.046314169970905254
tsitsipas s.,0.04572233135166636
fritz t.,0.037342269632134044
ruud c.	,0.03601228551705521
zverev a.,0.03490198521419984
alcaraz c.,0.08078869903737637
medvedev d.,0.06968013571533468
djokovic n.,0.0685747846364623
sinner j.,0.05539799543565868
rublev a.,0.052826325805766086
norrie c.,0.04633225708749447
tsitsipas s.,0.04578050344131086
fritz t.,0.03734897520157772
ruud c.	,0.03598770913349875
zverev a.,0.03490274037748354
alcaraz c.,0.08077789367763702
medvedev d.,0.06972108926656395
djokovic n.,0.06851611632385765
sinner j.,0.055376827238096664
rublev a.,0.052813834553152667
norrie c.,0.046375315132279105
tsitsipas s.,0.0457227787051267
fritz t.,0.03739075519821965
ruud c.	,0.036000220871877396
zverev a.,0.034889108861412756
alcaraz c.,0.08079999036026214
medvedev d.,0.06971045830722211
djokovic n.,0.0685650929512263
sinner j.,0.05536742336128567
rublev a.,0.05280971065842811
norrie c.,0.04631571695978928
tsitsipas s.,0.04572328645594555
fritz t.,0.03736659518016069
ruud c.	,0.03600999769800756
zverev a.,0.03490397364879444
alcaraz c.,0.08078426881435165
medvedev d.,0.06972004915851962
djokovic n.,0.06855209740761559
sinner j.,0.055373706422760724
rublev a.,0.05280818233725228
norrie c.,0.04636634852549008
tsitsipas s.,0.04573074823413563
fritz t.,0.03737120645682319
ruud c.	,0.0360164937552767
zverev a.,0.03487347434694404
alcaraz c.,0.080793083671205
medvedev d.,0.06968695085181939
djokovic n.,0.06854997749931241
sinner j.,0.055382026614578736
rublev a.,0.052811827442949336
norrie c.,0.04636351184194979
tsitsipas s.,0.04575146259921489
fritz t.,0.03737742817079508
ruud c.	,0.036021665819924255
zverev a.,0.034917360067593994
alcaraz c.,0.08079158266933387
medvedev d.,0.06970804314024343
djokovic n.,0.06853849746029927
sinner j.,0.05537002569716202
rublev a.,0.05282383601926054
norrie c.,0.04634663682009416
tsitsipas s.,0.0457910525306977
fritz t.,0.03738166299050232
ruud c.	,0.036013837961455145
zverev a.,0.03488611378597885
alcaraz c.,0.08079138397775935
medvedev d.,0.06972287572907158
djokovic n.,0.06855730934933428
sinner j.,0.0553739315678614
rublev a.,0.052826775149639196
norrie c.,0.046340059496620525
tsitsipas s.,0.04572202401312911
fritz t.,0.03737621301403146
ruud c.	,0.03601979394410386
zverev a.,0.03490339284126215
alcaraz c.,0.0807997892816433
medvedev d.,0.06969991277899379
djokovic n.,0.06853665035805409
sinner j.,0.05537401221065474
rublev a.,0.05279812156618072
norrie c.,0.046358120140744176
tsitsipas s.,0.04577718371948927
fritz t.,0.03737346144647638
ruud c.	,0.03598974900157291
zverev a.,0.034892032965797716
alcaraz c.,0.08077740988821998
medvedev d.,0.06969482588781743
djokovic n.,0.06854719910992899
sinner j.,0.05537760915394117
rublev a.,0.05280960381639801
norrie c.,0.04634042060862285
tsitsipas s.,0.04577141813420023
fritz t.,0.03738876126963501
ruud c.	,0.035998544613527465
zverev a.,0.034894772942893386
alcaraz c.,0.08080975275955814
medvedev d.,0.06972446056583832
djokovic n.,0.06854253931541686
sinner j.,0.055366662047490356
rublev a.,0.05281251534086358
norrie c.,0.04635351058820186
tsitsipas s.,0.045731984307286366
fritz t.,0.03736120710188314
ruud c.	,0.036005953190179275
zverev a.,0.03489358543374376
alcaraz c.,0.08080581625672052
medvedev d.,0.06968366997390496
djokovic n.,0.0685471981291432
sinner j.,0.05538259730301702
rublev a.,0.052804083512492425
norrie c.,0.04634299884010443
tsitsipas s.,0.04576782635326803
fritz t.,0.03737722108690996
ruud c.	,0.03599085256307606
zverev a.,0.03489702666651993
alcaraz c.,0.08080438780475704
medvedev d.,0.06973396017158623
djokovic n.,0.06854612354796027
sinner j.,0.05536064589202383
rublev a.,0.05283056068683088
norrie c.,0.046351889261680296
tsitsipas s.,0.045733612398869396
fritz t.,0.03737676349661103
ruud c.	,0.03601541684444629
zverev a.,0.03489963932414443
alcaraz c.,0.08079650072873819
medvedev d.,0.06969636193845555
djokovic n.,0.06857195269476093
sinner j.,0.05539489059773116
rublev a.,0.05280222633047272
norrie c.,0.0463590071401232
tsitsipas s.,0.045780876815661745
fritz t.,0.037377252201847545
ruud c.	,0.036017181753900014
zverev a.,0.034909094642155705
alcaraz c.,0.08079938514634412
medvedev d.,0.06968661952921243
djokovic n.,0.06854661932924556
sinner j.,0.05536797976539151
rublev a.,0.05278643155421388
norrie c.,0.04633802491178097
tsitsipas s.,0.045771775001573235
fritz t.,0.037368908525973375
ruud c.	,0.036016640651167234
zverev a.,0.03487685193114416
alcaraz c.,0.0807909418019236
medvedev d.,0.06968284879590309
djokovic n.,0.06855029847496893
sinner j.,0.055412576809924716
rublev a.,0.05284068445375685
norrie c.,0.046350673170332826
tsitsipas s.,0.04575539023498707
fritz t.,0.03736315143263586
ruud c.	,0.03604999638416848
zverev a.,0.03493691930639001
alcaraz c.,0.08086080965322226
medvedev d.,0.06977703798537696
djokovic n.,0.06854370775929196
sinner j.,0.05544256742285435
rublev a.,0.05279302374450131
norrie c.,0.046306590659931784
tsitsipas s.,0.04574299741397518
fritz t.,0.037418105498025114
ruud c.	,0.0359862542301436
zverev a.,0.03487742424266829
alcaraz c.,0.08085569165790851
medvedev d.,0.06966518110501431
djokovic n.,0.06851699278065124
sinner j.,0.05538919741343967
rublev a.,0.05281981131335736
norrie c.,0.046379550199957154
tsitsipas s.,0.04577490595796365
fritz t.,0.03728848507815416
ruud c.	,0.03609289156054671
zverev a.,0.034893864806638995
alcaraz c.,0.08079762672687926
medvedev d.,0.06971410109737698
djokovic n.,0.06858244877242456
sinner j.,0.05535116628920255
rublev a.,0.052769588351269506
norrie c.,0.04636114513003351
tsitsipas s.,0.04573295482537218
fritz t.,0.03734099984947355
ruud c.	,0.035947451054973135
zverev a.,0.03488364497548548
alcaraz c.,0.08082766109756749
medvedev d.,0.06970352094198043
djokovic n.,0.06861333338525347
sinner j.,0.055435251228654725
rublev a.,0.05282308982110756
norrie c.,0.046350159433294284
tsitsipas s.,0.04576136631858566
fritz t.,0.037276300875437256
ruud c.	,0.03598319686101965
zverev a.,0.034971438427836864
alcaraz c.,0.08083549924161168
medvedev d.,0.06964229479201325
djokovic n.,0.06855336121301285
sinner j.,0.055309619653953875
rublev a.,0.052789325041017784
norrie c.,0.046387694705269863
tsitsipas s.,0.04583793735430754
fritz t.,0.03754125307066816
ruud c.	,0.03593985500266268
zverev a.,0.0348713420267758
alcaraz c.,0.08084147367384018
medvedev d.,0.06966578535234444
djokovic n.,0.06855677327029407
sinner j.,0.05530050200530264
rublev a.,0.052789016133829296
norrie c.,0.04639598942229631
tsitsipas s.,0.04583484024775532
fritz t.,0.0374902335363919
ruud c.	,0.03596092095208698
zverev a.,0.034880361341079184
alcaraz c.,0.08083755902579781
medvedev d.,0.06968179138709898
djokovic n.,0.06856930606646487
sinner j.,0.05529783735147842
rublev a.,0.05282266441382667
norrie c.,0.04635397984577172
tsitsipas s.,0.04581980213256993
fritz t.,0.03751145796271771
ruud c.	,0.03598021658735517
zverev a.,0.0348659382381744
alcaraz c.,0.08085543232131794
medvedev d.,0.06973900901205227
djokovic n.,0.06853859554918429
sinner j.,0.05543628281195735
rublev a.,0.052805232003762526
norrie c.,0.04632310905853746
tsitsipas s.,0.04567966747309492
fritz t.,0.03723598191641913
ruud c.	,0.03602350141263685
zverev a.,0.034923459987504776
alcaraz c.,0.08084170122246928
medvedev d.,0.06972777467022134
djokovic n.,0.06852852847005901
sinner j.,0.055410366434325314
rublev a.,0.05281867188179982
norrie c.,0.0463349652312494
tsitsipas s.,0.045661112318567836
fritz t.,0.03721129503687624
ruud c.	,0.036003879970972694
zverev a.,0.03492692404217519
alcaraz c.,0.08076179227414472
medvedev d.,0.06970819661678192
djokovic n.,0.0685743210567325
sinner j.,0.05534073884353236
rublev a.,0.05281957346436533
norrie c.,0.04638125688912344
tsitsipas s.,0.045840646725637785
fritz t.,0.03754509157549479
ruud c.	,0.03603361277223958
zverev a.,0.03489801165655495
alcaraz c.,0.08075166443038143
medvedev d.,0.06972737208350964
djokovic n.,0.06859267814523845
sinner j.,0.05533157409663338
rublev a.,0.05283039258667251
norrie c.,0.04640425659683487
tsitsipas s.,0.04579071902329349
fritz t.,0.03754152833598509
ruud c.	,0.03606559994846465
zverev a.,0.03482744791325872
alcaraz c.,0.08073661969617968
medvedev d.,0.06968333280686828
djokovic n.,0.06857021315456237
sinner j.,0.05532382665262213
rublev a.,0.052871271031795716
norrie c.,0.046387320651991325
tsitsipas s.,0.045711745418166194
fritz t.,0.037455262998283056
ruud c.	,0.036105660881571904
zverev a.,0.034891155653196275
alcaraz c.,0.08075045002067666
medvedev d.,0.06979751337206874
djokovic n.,0.06853888365643025
sinner j.,0.05547221262419424
rublev a.,0.052830987687881525
norrie c.,0.0463730593394342
tsitsipas s.,0.04576562630770806
fritz t.,0.037371871389173104
ruud c.	,0.0359941660641556
zverev a.,0.0348464816649429
alcaraz c.,0.08074862548049486
medvedev d.,0.06971671681171938
djokovic n.,0.06855001979772742
sinner j.,0.055331374227254634
rublev a.,0.05290445534961513
norrie c.,0.04633362107262442
tsitsipas s.,0.04567735506102392
fritz t.,0.03741907303290134
ruud c.	,0.03600862850023649
zverev a.,0.03486527288712583
alcaraz c.,0.08075008741971293
medvedev d.,0.06969903556828977
djokovic n.,0.06856568187007091
sinner j.,0.05534442544261263
rublev a.,0.052860530342326864
norrie c.,0.04626453008453313
tsitsipas s.,0.04568475297420878
fritz t.,0.037345901350670445
ruud c.	,0.0360966399756396
zverev a.,0.0349499987400743
alcaraz c.,0.08082218162317686
medvedev d.,0.06967499078250028
djokovic n.,0.06853964826432732
sinner j.,0.05543575286618696
rublev a.,0.05290850758633263
norrie c.,0.04629392534114715
tsitsipas s.,0.045801556977503925
fritz t.,0.037383616226302034
ruud c.	,0.036112764888260186
zverev a.,0.03488877337848094
alcaraz c.,0.08071425322744605
medvedev d.,0.06960538949676981
djokovic n.,0.0685492252167605
sinner j.,0.05541850337460857
rublev a.,0.052749098153988136
norrie c.,0.046338894521917987
tsitsipas s.,0.045751176136242425
fritz t.,0.037395704316082023
ruud c.	,0.03606179815886
zverev a.,0.03491477053298691
alcaraz c.,0.08074152426348456
medvedev d.,0.0697837632375083
djokovic n.,0.06846995028535093
sinner j.,0.0554319548612726
rublev a.,0.05278878215348386
norrie c.,0.04645317189199187
tsitsipas s.,0.04578096470691721
fritz t.,0.037383838323844655
ruud c.	,0.03597975431043653
zverev a.,0.03489591823688016
alcaraz c.,0.0807124156292368
medvedev d.,0.06970212466467957
djokovic n.,0.06864263457379538
sinner j.,0.05538638409873405
rublev a.,0.05281380333720672
norrie c.,0.04634448110006056
tsitsipas s.,0.04570958112137516
fritz t.,0.03734184147049602
ruud c.	,0.035964361328518844
zverev a.,0.03490649546886615
alcaraz c.,0.08070965910105446
medvedev d.,0.06970978996044702
djokovic n.,0.06848963404377471
sinner j.,0.05537313793171021
rublev a.,0.05276270032926278
norrie c.,0.046268402624774774
tsitsipas s.,0.04574971186124406
fritz t.,0.037477107445908424
ruud c.	,0.0361421976352682
zverev a.,0.03494928962085164
alcaraz c.,0.08065812022221848
medvedev d.,0.06971966831839516
djokovic n.,0.06849805421412004
sinner j.,0.055352981718103544
rublev a.,0.05280022960719272
norrie c.,0.04634547057451879
tsitsipas s.,0.04571212770303757
fritz t.,0.03729907472997599
ruud c.	,0.03590036717264884
zverev a.,0.034903706907722334
alcaraz c.,0.08065062091679144
medvedev d.,0.06971821903611412
djokovic n.,0.06849552564741598
sinner j.,0.05535126423906277
rublev a.,0.05279571506596903
norrie c.,0.04632949122113312
tsitsipas s.,0.04570945808527615
fritz t.,0.037309363244299606
ruud c.	,0.035886424151192406
zverev a.,0.03489206262446025
alcaraz c.,0.08071945370887362
medvedev d.,0.06970178576883379
djokovic n.,0.06859997112461542
sinner j.,0.0553932282727798
rublev a.,0.05282760589727338
norrie c.,0.04637346344515197
tsitsipas s.,0.04578800293152251
fritz t.,0.037441226709426616
ruud c.	,0.036106147823374346
zverev a.,0.03489435935032574
alcaraz c.,0.08070385468583718
medvedev d.,0.06967887480297247
djokovic n.,0.06853457673525525
sinner j.,0.05542859699457568
rublev a.,0.052821698012826955
norrie c.,0.046387172851357586
tsitsipas s.,0.04582755734418624
fritz t.,0.03750067496267835
ruud c.	,0.03599594362348967
zverev a.,0.034827192454970325
alcaraz c.,0.0806616114002319
medvedev d.,0.06969134913857535
djokovic n.,0.0685450104295385
sinner j.,0.055390119367686126
rublev a.,0.05277074534767082
norrie c.,0.046371828037156386
tsitsipas s.,0.04582154188417937
fritz t.,0.03733971302158827
ruud c.	,0.03599700189827607
zverev a.,0.034906777318858176
alcaraz c.,0.08077830673378511
medvedev d.,0.06982017735699288
djokovic n.,0.06860452061536272
sinner j.,0.05545151999320858
rublev a.,0.05297482437199706
